Total Objects,Memory Usage (MB)
5980,1150.4189453125
5981,1151.4169921875
5982,1153.4169921875
5983,1155.4169921875
5984,1157.4169921875
5985,1158.4189453125
5986,1160.4189453125
5987,1162.4189453125
5988,1164.4189453125
5989,1165.4169921875
5990,1167.4169921875
5991,1169.4169921875
5992,1170.432632446289
5993,1172.4189453125
5994,1174.4189453125
5995,1176.418960571289
5996,1177.4169921875
5997,1179.4169921875
5998,1181.4169921875
5999,1183.4169921875
6000,1184.4189453125
6001,1186.424819946289
6002,1188.4189453125
6003,1190.4189453125
